"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
115,5749.58374,3380.20693,176.5467,5140.35499,269.98105,33.01767,13.16361
115,5701.15513,43270.84651,182.28644,6844.23121,200.55774,38.15998,12.14529
115,5701.4338,43298.13198,175.18749,5855.00381,215.84487,41.48565,14.18674
115,5811.56644,5685.95176,119.19695,2674.7754,304.47839,42.79008,15.09151
115,5847.22223,6917.35728,115.4202,2840.73869,306.40595,42.43042,13.28372
115,5802.95979,36278.64465,140.95536,3460.74267,241.78701,31.70209,12.13006
115,5807.31577,37992.58177,131.94029,6180.65416,246.93486,39.59823,7.53578
115,5812.12347,41748.50052,147.63322,2492.84229,215.83626,24.32396,14.19704
115,5794.85137,52243.85329,144.6306,6492.84878,283.13569,46.13508,9.84041
115,6064.80987,7658.7917,354.69481,29393.47717,206.29328,47.19269,12.9955
115,5900.51973,13690.12134,139.75767,8073.4534,244.42302,38.93319,6.39964
115,5921.92887,4332.9416,214.95833,6635.62962,227.4617,33.6426,15.24706
115,5991.04896,14850.23643,68.87684,754.16598,282.42515,39.67464,17.73611
115,6011.45223,45268.12183,113.70276,3434.5328,211.48947,27.01333,7.11323
115,6080.68095,16121.23885,117.13971,2144.47284,287.87047,44.73879,18.93724
115,6175.52414,51529.60161,184.99437,4692.50933,251.87807,45.32799,21.33632
115,6203.91598,17753.6957,150.26779,6040.30281,247.56432,44.18135,10.89637
115,6127.53658,39526.44724,103.98434,1889.21896,242.2093,28.28683,11.11201
115,6219.60285,1654.79556,125.43846,3315.02414,222.06854,31.00524,9.96001
115,6172.81243,10118.16882,195.58117,6862.2582,257.20315,33.64047,12.31005
115,6204.79828,12938.75037,97.59965,3035.07991,356.43841,53.60142,11.38241
115,6348.45177,34143.77424,216.21596,7310.49446,226.23547,45.51519,18.7434
115,6284.53419,42586.15741,149.20436,3994.12851,226.65984,45.54311,16.58338
115,6324.67878,50608.45032,247.8899,6774.20583,257.38056,38.72535,22.552
115,6264.13737,5272.38242,131.52243,6154.38283,294.1421,56.30345,10.46054
115,6263.60218,6530.61172,109.84386,2939.20597,285.40933,40.01753,11.08214
115,6277.85744,37885.99737,133.7279,2665.93459,280.09644,48.73426,21.37383
115,6277.82437,43862.66702,115.74896,6149.65194,214.62536,30.94243,4.80371
115,6297.69132,47515.66517,98.24618,2207.2525,226.56534,27.55573,8.44172
115,6370.0588,2796.74021,107.006,6767.20064,262.67863,35.01279,4.24874
115,6435.82918,7832.55525,140.81927,6613.15806,359.27457,70.03495,13.70651
115,6346.58902,9270.63928,106.15854,2708.78407,289.32228,48.52146,13.52534
115,6281.77252,12518.48483,195.51845,10139.98489,279.06046,55.05283,13.43162
115,6512.83562,32876.54328,269.4485,9588.79672,221.87189,42.30458,20.53834
115,6362.63458,46311.66241,126.34439,6486.07824,240.18502,42.28801,7.05117
115,6385.0712,5412.13976,364.79118,30716.52055,205.55442,45.88225,12.79807
115,6451.42575,15062.38568,114.80133,2796.90903,282.62073,37.23458,11.79731
115,6464.7803,31172.37999,107.03,2349.07942,223.45174,25.01676,8.52001
115,6398.90589,34275.74696,107.24348,4371.72492,258.50974,40.643,7.33509
115,6373.04973,46380.16316,147.31736,5452.88503,243.10361,44.32124,11.62709
115,6560.36279,8867.40828,116.74551,3267.69794,277.51352,46.71556,12.97494
115,6495.62252,15988.4553,122.82911,4574.56593,289.36792,39.95387,8.88057
115,6299.42761,17700.73445,224.69513,10911.73739,216.13284,54.66262,16.26322
115,6553.15546,18745.28162,184.74868,12347.79171,204.14691,50.88176,9.21354
115,6480.87869,35626.66583,97.06439,1689.62947,253.34429,30.6785,11.75845
115,6479.55646,42890.01851,110.33012,2360.68473,254.9199,47.04361,16.15303
115,6500.5564,51541.80859,115.96015,5106.63345,265.47955,41.3166,7.40702
115,6659.31618,28079.14754,124.53242,3838.17602,207.70771,34.5083,9.4207
115,6617.43201,38356.16912,111.64491,4734.84735,285.62494,57.43286,10.11309
115,6597.24089,44603.08372,107.18043,3287.40384,238.76696,32.45408,7.84008
115,6550.07822,50370.15997,233.72818,5602.87825,255.61497,40.25761,25.1725
115,6689.69891,52570.24008,174.78372,5605.13524,264.70754,50.685,17.87909
115,6602.92341,1752.40809,159.05624,2803.45964,216.50113,34.53446,20.3299
115,6702.64452,11750.94476,114.28983,6018.93248,311.2555,54.48298,7.95621
115,6703.1313,40847.49997,115.16398,4740.65328,224.68667,37.6635,7.21699
115,6705.4237,48660.98958,163.05941,4078.08476,237.21102,34.80222,14.88812
115,6706.59515,4238.80728,109.95193,1472.03763,252.33115,32.40585,17.82662
115,6689.7949,7190.68528,115.61951,2457.58409,288.82653,40.79308,14.78808
115,6768.34741,25957.25694,109.01944,5192.77122,198.77642,30.29202,4.95998
115,6825.29049,38031.92309,467.6285,58847.74057,115.74189,53.10466,12.64897
115,6724.67923,42016.15449,131.17088,2329.18288,235.96996,32.94609,16.1296
115,6790.52917,5361.30841,86.5164,2392.03081,286.78848,54.25442,11.64397
115,6854.57527,7942.96822,251.41141,21039.99871,281.1236,91.83753,17.58245
115,6885.26549,32866.46788,266.78982,16192.54978,206.96813,49.79718,14.08935
115,6895.68101,37102.26822,119.88355,4624.96972,242.00765,33.76595,7.20626
115,6831.98961,38887.17995,117.33676,1597.41038,249.35343,33.03915,18.94165
115,6736.00159,52573.3874,170.14571,5538.97119,260.23782,53.32646,18.0402
115,6924.4466,3560.27171,126.33688,6934.78381,267.09455,37.46551,5.93155
115,6882.54581,10889.51379,201.22886,13649.41466,289.69531,61.96176,11.88768
115,6910.89881,14069.28787,121.16498,6533.35022,320.38447,57.13096,8.57067
115,6939.49858,16544.03346,163.3592,6558.76565,265.30796,44.23054,11.80503
115,6934.23982,20886.41437,113.40262,6532.72019,246.92002,51.56748,6.88199
115,6942.01877,28573.89479,92.37772,895.01276,226.07012,31.03759,20.13564
115,6870.69098,39902.37,102.5776,4946.1894,256.42324,42.99996,6.32806
115,6938.23281,49562.3672,150.37956,2891.88477,254.17026,35.7739,18.31879
115,6975.30016,4936.22735,102.82362,1962.31236,266.46847,41.87503,15.17181
115,6989.59993,6382.08766,141.22331,3346.00429,254.12845,34.12698,13.47848
115,6975.37322,20135.9454,115.10849,5132.65782,246.76194,52.25557,9.04886
115,6875.73236,7897.21741,180.74152,7886.87839,393.11386,87.73993,23.30021
115,7093.82694,8308.81432,195.70951,8047.54891,268.99544,56.41296,17.29878
115,7114.50619,27722.97212,92.98093,2036.26007,223.23025,36.18056,10.58678
115,7104.51874,31926.49125,62.06532,739.79197,247.79963,29.73844,11.4918
115,7206.86988,34609.08494,219.9173,5379.82424,235.45114,38.744,22.41473
115,7023.95002,38156.34427,97.76927,1788.37767,326.19661,49.72583,17.85559
115,7160.93748,50890.04487,139.72046,6833.64028,296.91123,59.44844,11.15876
115,7107.12175,14289.65844,247.73377,11194.33831,275.06244,48.60468,17.12056
115,7213.18507,33742.72489,102.25228,1824.93243,262.98064,39.10896,15.09983
115,7111.14317,44690.82508,125.47219,2709.41219,250.3982,35.74797,13.83097
115,7193.76162,11944.47711,102.31436,3174.32975,368.12687,57.12059,12.64094
115,7255.00328,42050.29037,114.65298,2209.84269,238.11356,29.39952,11.85386
115,7347.67394,29723.09804,117.63346,6286.17291,242.45461,49.20337,7.31809
115,7255.00596,32726.77426,150.02169,6190.77855,248.63267,44.02473,10.57013
115,7366.55443,52730.92069,364.9797,23295.61038,169.53888,39.62724,14.59456
115,7379.33578,12375.33322,87.5187,2450.84822,373.75827,59.65194,12.72138
115,7379.26757,22086.51097,125.96563,2301.32859,213.97502,26.87367,12.49338
115,7362.17629,30500.79953,141.66773,5874.60271,223.44633,45.45331,10.28286
115,7441.9397,7295.62921,141.25306,5479.36083,270.52458,36.28027,8.86385
115,7378.06663,8057.73011,179.54323,8993.70714,282.75023,54.73417,12.74251
115,7476.04423,12934.43371,212.49111,5222.55331,272.20145,44.3956,24.64105
115,7554.60519,6085.1,132.24789,2921.75422,275.46227,34.16386,13.59624
115,7587.4614,27093.17778,101.65573,1645.67112,211.56439,27.44782,11.83929
115,7641.38957,21411.46213,102.10885,1328.69767,218.68165,25.69389,13.79603
115,7679.15516,33341.02454,146.04917,7742.92829,276.76254,52.58005,9.55787
115,7619.35799,34604.4849,188.00993,9677.76929,238.38733,44.02324,10.53097
115,7732.5292,35517.74364,574.48176,110468.10918,42.78047,50.34315,9.70533
115,7634.69948,50022.18531,183.19557,10275.16456,244.38255,42.6038,9.17015
115,7448.62383,29721.2005,145.62904,5600.99085,241.2331,47.59228,11.85779
115,7780.07207,37409.95596,225.49103,5242.19389,322.32964,47.17248,29.25979
115,7779.49572,40478.22403,112.13376,2724.5675,237.77786,31.56704,9.93431
115,7874.53535,17191.91195,243.808,12726.82502,229.94531,44.09237,13.32475
115,7884.6274,38388.74146,103.06805,1223.43819,349.01107,46.5139,26.87035
115,8021.49589,50885.18886,206.19217,8929.62782,358.94925,60.26,18.42871
115,7898.99474,31242.45759,208.26185,5797.57408,203.30484,37.74494,18.26865
115,7889.62446,31357.63394,222.44419,5434.1039,213.20197,36.57104,21.46063
115,7978.90262,36134.89904,72.41606,714.57146,310.95293,38.88367,20.04664
115,7881.47386,35557.60809,206.10974,5439.96548,260.53144,45.31145,22.74978
115,8039.92985,37082.9919,198.63194,8201.5427,325.33465,51.76423,16.07584
115,8052.89596,39074.88993,118.96398,8305.34615,339.91808,49.93158,5.79618
115,8044.6595,12443.33654,124.89709,3820.13969,342.14565,45.79026,12.41014
115,8115.9932,32859.6718,115.65631,1255.33754,282.699,35.46422,25.00481
115,8218.04745,14405.51515,148.47297,6136.5702,312.84142,52.61829,12.38646
115,8134.15622,16790.72517,196.58353,9936.53245,216.88022,38.96334,9.96773
115,8254.07991,17861.40776,108.4297,1622.51498,236.8603,27.28129,13.43564
115,8338.18943,50940.73085,142.24483,8104.8022,396.38989,59.76154,9.81982
115,8484.48293,2470.56611,107.84055,1381.97014,222.55393,27.41662,15.60626
115,8525.63076,9891.13346,119.98189,2289.84817,233.03944,25.57539,10.96267
115,8355.07141,37080.17911,178.44796,4558.1372,321.58316,53.15956,23.91669
115,8592.49578,38784.59489,113.80142,9626.93947,325.52856,56.24955,5.17107
115,8689.28829,33361.45896,257.05511,12988.72428,231.63584,46.26028,15.15694
115,8721.97052,19118.53102,151.24146,2891.00035,204.20385,23.53615,12.50087
115,8747.9337,20063.41735,113.50823,2445.93151,229.6453,29.37909,10.54805
115,8695.83796,33393.70098,174.91759,5291.05775,279.89166,45.09615,16.92448
115,8862.61939,36438.04776,111.19219,2233.21334,294.03357,44.44657,16.38747
115,9012.63586,7055.83121,112.63176,1770.72519,270.36513,28.9929,14.02189
115,8943.66902,12278.94274,212.37613,5572.50276,268.76738,35.72068,18.70784
115,9077.43354,954.25056,124.6026,2319.98337,253.77318,33.78793,15.05162
115,9055.18409,45637.2265,100.52791,2566.58165,203.35679,26.09294,7.27288
115,9001.65423,50881.32995,185.41629,3985.87146,377.81801,42.50445,23.64766
115,9158.97477,52555.77615,193.09578,3798.02774,242.74064,32.53468,20.71409
115,9277.30059,10903.12638,128.09934,1574.62797,247.85173,30.09083,20.73484
115,9268.4046,14307.17409,166.93603,17989.76073,243.29302,67.11521,6.83837
115,9237.48279,16658.64089,114.84376,7060.37689,223.25098,38.64805,5.04171
115,9238.53774,17636.31421,145.45271,2987.17466,224.60245,30.86052,14.47345
115,9081.34313,37381.578,205.03986,6191.81606,246.10068,38.66665,17.00783
115,9404.05861,11739.0422,105.89708,2586.79515,280.41969,39.12691,11.47533
115,9457.65399,3742.63004,111.84579,1196.76314,226.41747,27.31113,19.14146
115,9488.37174,52105.31333,126.11094,4528.90827,285.22561,46.30929,10.82082
115,9841.88523,50786.70252,186.46096,7360.5904,337.3237,62.18345,18.90588
115,10001.52157,37898.16557,225.08728,9919.68991,250.23628,51.17648,16.8151
115,10067.79276,12815.88138,101.64188,1589.32479,262.51018,41.25373,17.99773
115,10015.49702,37879.89799,110.55136,3360.24562,290.80714,46.81685,11.42174
115,10072.53091,42048.75933,108.63505,4801.08281,215.318,31.12124,5.42263
115,9915.87337,50772.09578,207.54736,7662.81965,350.92623,65.65109,23.61938
115,10143.64964,43360.40063,74.40406,671.99528,213.16991,21.33978,12.69273
115,10314.94596,13290.09339,129.52775,9971.95922,260.323,34.51012,4.12163
115,10360.57718,40598.95141,123.17543,2382.36948,205.05549,22.26958,9.78373
115,10508.33758,11483.58073,199.01399,5528.85866,222.52578,38.55806,17.89038
115,10604.99281,10975.94039,147.49631,2221.96874,275.0493,44.01455,27.97437
115,10681.05567,47801.31517,130.10699,3343.1246,233.99542,44.24163,14.78358
115,10599.80433,50729.63651,180.46825,7303.68222,302.79857,55.56563,16.02393
115,10830.68231,42811.01045,160.86203,8176.54333,202.15082,43.50197,9.11034
115,10796.19373,2778.45046,155.78106,2534.15246,213.85763,24.94018,15.82791
115,11010.04767,8313.38719,244.32654,5896.05178,328.9769,46.2584,29.90401
115,10841.23643,10170.70885,109.6107,1553.3705,227.72693,28.26527,14.77827
115,10854.35035,12493.87291,123.82213,2662.28422,248.98806,30.85074,11.95047
115,10877.52485,46518.47768,123.97077,2620.45541,231.3127,42.05956,16.31365
115,10893.39847,12284.49758,229.07182,6840.93649,203.41046,39.77629,19.65209
115,10948.57033,48243.27909,74.11784,1123.06334,265.19434,57.24999,19.48826
115,11120.8785,7182.32696,193.0616,14040.40182,287.58243,49.95502,8.69567
115,10749.626,10918.96047,260.11792,7722.56696,215.69225,45.04324,25.22546
115,11051.39269,46080.92463,130.02918,3546.69796,233.95011,47.87859,15.03474
115,11048.75174,8433.2242,319.73207,17411.07179,257.21175,45.26976,17.0404
115,11149.11976,48663.81538,108.47828,4061.77515,229.90817,38.29985,7.61201
115,11184.38072,50241.70831,121.60958,4200.89023,257.75286,37.07603,8.83046
115,11341.37269,11365.6886,120.47784,2935.89046,218.04478,30.06208,10.09414
115,11465.8336,4043.09949,83.84479,1207.96979,234.24083,29.51732,12.02986
115,11522.35018,46985.84674,115.53376,4246.37248,205.25994,30.64008,6.69983
115,11491.49737,5072.41697,220.59717,5430.29359,258.67121,44.12093,25.35462
115,11686.7829,5311.14767,339.84809,21509.49152,174.33326,48.0502,16.52285
115,11668.80104,7722.51622,140.53857,2980.78524,272.23169,43.44283,18.83561
115,11711.14813,2618.44028,118.38951,2225.60118,193.60189,26.56548,11.37872
115,11811.33487,6655.33982,264.56948,25697.10271,169.56937,63.13147,11.07109
115,11886.83908,44132.92305,99.61289,1015.54154,192.93638,19.6659,13.35497
115,11891.13308,49140.32633,119.97282,1591.91263,235.23257,29.6608,17.87905
115,12043.32692,3977.89749,147.93949,3282.18942,233.60662,33.46163,14.72189
115,11976.60371,5379.3517,148.07815,3994.67592,253.91474,46.92342,16.81977
115,12229.19765,51990.00097,171.58911,2551.62634,241.05751,34.1789,25.55602
115,12360.32297,8694.96138,114.53245,1492.77083,230.80253,29.59506,17.41109
116,5171.03939,9134.98004,113.10377,1248.06696,289.56698,38.5956,26.17336
116,5259.73543,41392.66213,162.10975,5850.8191,223.021,34.17493,10.20156
116,5531.83539,52182.67121,211.16682,3895.39732,200.12937,35.97483,26.48973
116,5589.40654,15392.46244,150.84605,3756.69431,215.27242,32.06001,12.86878
116,5672.25404,40243.28264,147.80487,3551.07393,219.60761,33.56419,13.65252
116,5665.65062,44551.41725,149.46433,4637.41229,207.91111,40.45072,12.83286
116,5590.25266,49399.92798,142.22462,3764.79994,256.84086,41.5429,14.67858
116,5887.32593,8179.50753,390.77211,21497.36886,182.56627,40.65183,18.48933
116,5799.02876,37968.33146,177.65548,4574.62515,203.56555,38.96628,17.476
116,5776.67614,46522.47657,122.11216,2327.05988,196.62786,32.49187,13.9237
116,5908.90586,5686.59593,287.39794,28257.20799,194.91241,57.35313,10.80718
116,6102.58893,2634.20731,212.55303,15346.30433,219.40595,73.31717,13.86952
116,5863.75661,13645.46686,130.08137,10230.48119,308.07944,56.48586,6.27355
116,5868.11155,43473.67378,101.87392,1187.40236,199.75213,22.49502,13.53979
116,5973.18625,21879.0293,134.8362,1657.69157,188.74736,31.52842,22.73074
116,5929.89172,37745.26484,211.34568,5192.60714,205.88503,39.19115,21.72178
116,5969.36241,39426.5312,137.81344,1753.72164,214.24589,26.22156,18.80413
116,5853.05554,41500.22462,210.95114,5966.73859,194.54254,35.90635,17.35574
116,6032.79633,9881.17462,105.77264,3761.57476,268.51354,60.35778,12.0085
116,6004.29587,19764.70272,104.23006,1612.55884,222.93565,30.65658,14.012
116,6066.60438,44427.40035,113.66722,1539.21375,254.23985,46.79741,25.9211
116,6042.51634,46948.00719,85.74076,1150.98718,222.02154,41.62323,18.19132
116,6051.32341,8356.79667,158.59903,2889.59015,261.93313,44.00214,24.8188
116,6123.63402,18826.2391,141.26184,4839.42134,220.36421,34.03714,9.41784
116,6151.77461,7154.05422,113.29109,2937.49765,268.8314,49.42092,14.36577
116,6171.86913,26475.95675,134.44047,5513.83727,220.45624,34.41842,7.65954
116,6333.80619,48269.62445,301.95802,17519.73769,173.48047,56.00142,18.61164
116,6230.33603,2718.83793,160.139,10811.84569,277.1116,63.91366,9.90718
116,6257.63568,25788.45093,110.64169,2853.41951,203.72575,33.32511,9.74578
116,6237.89919,31095.30919,110.75654,3556.33959,224.29204,32.61344,7.75727
116,6383.098,5966.41195,130.15409,9649.05808,332.59248,58.4219,6.85709
116,6198.70895,9680.5466,273.02698,15406.53752,188.15486,61.83695,19.10179
116,6269.72348,13064.24347,164.33516,5663.78731,299.3138,53.80005,16.64338
116,6339.01856,34385.86103,118.02894,4172.67592,216.59842,31.5149,7.25925
116,6342.28926,42345.75234,106.84649,4079.63077,204.29627,28.77646,5.72701
116,6338.00208,49691.30171,108.60515,1223.28245,260.84078,36.1978,23.23264
116,6579.05248,51390.07179,273.8492,11279.40665,200.9795,39.55474,16.93669
116,6392.59245,52317.17002,159.1956,2433.78648,204.33592,30.91177,21.02959
116,6539.06527,1974.85286,229.91434,10220.25858,211.02529,50.23071,16.71274
116,6429.37577,3644.79872,122.84992,2220.22982,249.34215,31.9853,14.523
116,6407.72105,46679.62108,120.14627,2426.04935,213.75035,33.2819,13.2681
116,6439.74673,48489.85636,144.25711,6906.7278,261.6029,42.75558,8.5896
116,6462.49559,11210.61606,141.80542,6848.92863,254.49898,36.71818,7.29209
116,6527.65,16181.83509,135.11458,2137.57818,248.83483,34.84187,19.57714
116,6529.12249,2038.01688,235.05394,13062.32697,184.45017,49.70069,13.57081
116,6645.21092,4283.83147,133.76018,5334.0147,249.44142,32.72183,7.48246
116,6607.74375,8920.0202,98.60403,2514.94557,280.52107,58.50216,15.18066
116,6566.70881,44688.12858,107.25649,5902.18714,225.19609,41.37084,5.6025
116,6603.15413,45764.73764,109.65831,3199.32759,216.9618,36.80127,9.41184
116,6671.93169,765.83099,114.89853,8731.42566,228.80675,37.57496,4.04306
116,6696.93488,17026.2134,125.32451,3913.58728,235.58445,44.48805,11.86873
116,6712.77315,20236.91833,118.15009,5128.55613,201.47163,30.94996,5.8971
116,6547.28375,26599.19248,194.79288,6012.94299,179.54203,38.33063,15.72023
116,6667.23311,32954.79193,287.45697,11758.71187,182.65862,33.4476,15.22352
116,6730.17192,36105.62283,178.04738,10660.43061,242.64871,41.41024,8.16577
116,6758.22305,1333.03119,115.28756,3901.73501,248.27883,50.0494,11.38011
116,6764.85052,10627.58138,109.39931,2119.05044,227.45061,25.6534,9.99447
116,6842.38368,12312.50322,252.91081,8424.12835,218.44224,37.58684,18.39068
116,6761.23674,25803.41788,116.64791,2633.65981,196.12281,30.59745,10.72615
116,6770.7632,27170.62936,107.29731,2678.76012,195.42926,28.23511,8.41889
116,6719.05986,38558.32938,108.68762,7433.18375,261.61561,44.73656,4.94727
116,6806.48234,39496.79824,138.24267,3990.42983,227.54498,33.46456,10.71933
116,6946.16756,20792.26794,139.7705,5024.36554,188.35513,33.57951,8.7972
116,6836.00613,37105.82573,133.03845,5877.37512,269.98487,55.21495,10.97633
